"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3150000","3150000-102-1989-00764","19891006","","03","폐업","02","폐업","20140220","","","","02 6994184","201.74","157869","서울특별시 강서구 화곡동 73-51번지 ","서울특별시 강서구 화곡로 252 (화곡동)","07678","귀족","2009-06-04 11:23:36","I","2018-08-31 23:59:59.0","룸살롱","186335.414911828    ","449470.119087541    ","룸살롱","","","","","","","","","","","","","","N","201.74","","",""
"3150000","3150000-102-1989-00765","19890105","","03","폐업","02","폐업","20081106","","","","02","193.38","157866","서울특별시 강서구 화곡동 24-90번지 ","","","궁비즈니스클럽","2005-12-12 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186295.212820604    ","449367.968101653    ","룸살롱","0","1","기타","자율","상수도전용","","","","","","","","","N","193.38","","",""
"3150000","3150000-102-1989-00781","19891208","","03","폐업","02","폐업","19940304","","","","0206516666",".00","157862","서울특별시 강서구 염창동 260-1번지 ","","","아리수","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","189156.529751731    ","449587.831518793    ","비어(바)살롱","1","2","기타","기타","상수도전용","","","","","","","","","N","0","","",""
"3150000","3150000-102-1989-00783","19890928","","01","영업/정상","01","영업","","","","","0269767887","406.43","157928","서울특별시 강서구 화곡동 1116-6 외 1필지 (지하 1층) ","서울특별시 강서구 화곡로 336, 지하 1층 (화곡동, 6동)","07653","샴푸 노래크럽","2020-10-23 14:48:29","U","2020-10-25 02:40:00.0","룸살롱","186796.782201997    ","450156.956662422    ","룸살롱","","","","","","","","","","","","","","N","406.43","","",""
"3150000","3150000-102-1989-00795","19891213","","03","폐업","02","폐업","20110406","","","","0226062005","547.13","157928","서울특별시 강서구 화곡동 1107-2번지 (지하 1층~2층) ","","","토탈노래바","2010-03-15 11:58:30","I","2018-08-31 23:59:59.0","룸살롱","187030.425999035    ","450310.277467781    ","룸살롱","","","","","","","","","","","","","","N","547.13","","",""
"3150000","3150000-102-1990-00733","19901020","","03","폐업","02","폐업","20190620","","","","0226022291","98.40","157916","서울특별시 강서구 화곡동 1097-5번지 (지하 1층) ","서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동)","07649","(주)홀인원","2019-06-20 11:54:26","U","2019-06-22 02:40:00.0","룸살롱","186701.677858313    ","450127.26809442     ","룸살롱","1","3","","","","","","","","","","","","N","98.4","","",""
"3150000","3150000-102-1990-00745","19901210","","01","영업/정상","01","영업","","","","","0226030748","116.60","157879","서울특별시 강서구 화곡동 338-32번지 (지하 1층) ","서울특별시 강서구 강서로20길 4, 지하 1층 (화곡동, 8동)","07751","황금","2019-10-22 18:03:15","U","2019-10-24 02:40:00.0","룸살롱","186304.957388792    ","447950.131514272    ","룸살롱","","","","","","","","","","","","","","Y","116.6","","",""
"3150000","3150000-102-1990-00757","19900823","","01","영업/정상","01","영업","","","","","0226957498","87.08","157928","서울특별시 강서구 화곡동 1117-19 (지하 1층)","서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동)","07658","귀족","2022-12-15 13:52:21","U","2021-11-01 23:07:00.0","룸살롱","186760.671551321","450084.209392883","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-1990-00767","1990-03-29","","03","폐업","02","폐업","2024-01-31","","","","0220656063","99.67","157-870","서울특별시 강서구 화곡동 94-0 (지하 1층)","서울특별시 강서구 화곡로 248, 지하 1층 (화곡동, 본동)","07678","삼육오(365)","2024-01-31 09:43:32","U","2023-12-02 00:02:00.0","카바레","186319.532537765","449441.756638539","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-1991-00794","19910109","","03","폐업","02","폐업","20050614","","","","02","533.25","157853","서울특별시 강서구 방화동 612-18번지 ","","","관문회관","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","카바레","183119.924231899    ","451273.211597643    ","카바레","5","5","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","533.25","","",""
"3150000","3150000-102-1991-00800","19910917","","03","폐업","02","폐업","20120507","","","","0226026200","1,052.00","157928","서울특별시 강서구 화곡동 1110-0번지 (지하 1~2층) ","","","노스탈자관광호텔나이트","2010-11-02 15:24:14","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","186908.920793249    ","450297.393074396    ","관광호텔나이트(디스코)","","","","","","","","","","","","","","N","1052","","",""
"3150000","3150000-102-1992-00796","19921222","","03","폐업","02","폐업","19990722","","","","02 6041295","385.68","157909","서울특별시 강서구 화곡동 902-3번지 ","","","금성카바레","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","카바레","186404.656971703    ","447459.491685718    ","카바레","2","2","기타","자율","상수도전용","","","","","","","","","N","385.68","","",""
"3150000","3150000-102-1992-00799","19920409","","03","폐업","02","폐업","20160930","","","","0226520348","921.90","157836","서울특별시 강서구 등촌동 505-2번지 외 5필지 호텔그린월드 (지하 2층) ","서울특별시 강서구 공항대로 516, 지하 2층 (등촌동, 2동 호텔그린월드)","07665","호박관광나이트클럽","2014-02-14 10:36:33","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","187851.415781065    ","449900.510297141    ","관광호텔나이트(디스코)","0","0","주택가주변","자율","상수도전용","","","","","","","","","N","921.9","","",""
"3150000","3150000-102-1992-00807","19920219","","01","영업/정상","01","영업","","","","","0226990946","109.43","157909","서울특별시 강서구 화곡동 898-16 (지하 1층) ","서울특별시 강서구 강서로 21, 지하 1층 (화곡동, 1동)","07778","테마노래빠","2020-09-11 15:36:53","U","2020-09-13 02:40:00.0","룸살롱","186455.628277915    ","447517.152976677    ","룸살롱","2","3","","","","","","","","","","","","N","109.43","","",""
"3150000","3150000-102-1993-00732","19930201","","03","폐업","02","폐업","20180226","","","","0226904113","114.84","157916","서울특별시 강서구 화곡동 998-7번지 (지하 1층) ","서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동)","07686","뉴욕뉴욕","2018-02-26 11:28:42","I","2018-08-31 23:59:59.0","룸살롱","186594.343840052    ","449932.475185708    ","룸살롱","","","","","상수도전용","","","","","","","","","N","114.84","","",""
"3150000","3150000-102-1993-00766","19930529","","03","폐업","02","폐업","20060828","","","","02","155.96","157868","서울특별시 강서구 화곡동 72-1번지 ","","","개구리","2004-01-10 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186358.332102311    ","449480.163884546    ","룸살롱","2","4","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","155.96","","",""
"3150000","3150000-102-1993-00771","19930607","","01","영업/정상","01","영업","","","","","0226063913","113.65","157924","서울특별시 강서구 화곡동 1066-1번지 (지하 1층) ","서울특별시 강서구 화곡로 137, 지하 1층 (화곡동, 3동)","07714","킹","2020-05-22 13:51:49","U","2020-05-24 02:40:00.0","룸살롱","185525.037339561    ","448760.644761168    ","룸살롱","","","","","","","","","","","","","","N","113.65","","",""
"3150000","3150000-102-1993-00778","19930728","","03","폐업","02","폐업","19940902","","","","0206637662","185.76","157817","서울특별시 강서구 공항동 434-2번지 외3필지 ","","","라스베가스","2010-09-08 18:09:02","I","2018-08-31 23:59:59.0","카바레","182963.925350795    ","451015.031184025    ","카바레","5","10","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","185.76","","",""
"3150000","3150000-102-1994-00782","19940928","","03","폐업","02","폐업","19970829","","","","02 6010594","145.90","157928","서울특별시 강서구 화곡동 1117-11번지 ","","","에프엠","2010-01-29 11:20:59","I","2018-08-31 23:59:59.0","카바레","186721.072343532    ","449990.605502928    ","카바레","2","2","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","145.9","","",""
"3150000","3150000-102-1995-00756","19950120","","03","폐업","02","폐업","20021009","","","","0266562585","152.94","157811","서울특별시 강서구 공항동 11-21번지 ","","","드라마","2009-11-10 14:42:00","I","2018-08-31 23:59:59.0","룸살롱","183529.005183547    ","451027.590421816    ","룸살롱","0","","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","152.94","","",""
"3150000","3150000-102-1996-00793","19960905","","03","폐업","02","폐업","20041215","","","","02 6983386","65.00","157909","서울특별시 강서구 화곡동 905-9번지 ","","","멕시코","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","카바레","186355.084186229    ","447404.189780345    ","카바레","2","1","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","65","","",""
"3150000","3150000-102-1999-06799","19990528","","01","영업/정상","01","영업","","","","","0226082711","72.75","157910","서울특별시 강서구 화곡동 935-5번지 (지하 1층) ","서울특별시 강서구 강서로5나길 144, 지하 1층 (화곡동, 1동)","07775","승리노래바","2018-11-07 11:26:02","U","2018-11-09 02:37:04.0","룸살롱","185794.422149489    ","447360.483643506    ","룸살롱","","","","","","","","","","","","","","N","72.75","","",""
"3150000","3150000-102-1999-06823","19990506","","03","폐업","02","폐업","20100630","","","","02 6669731","167.14","157812","서울특별시 강서구 공항동 48-1번지 외 1필지 (73-7) ","","","홀인원성인노래클럽","2010-06-30 14:49:46","I","2018-08-31 23:59:59.0","룸살롱","183102.245899868    ","451174.11874841     ","룸살롱","6","7","기타","기타","상수도전용","","","","","","","","","N","167.14","","",""
"3150000","3150000-102-1999-06825","19990511","","03","폐업","02","폐업","20220908","","","","0226969137","102.56","157909","서울특별시 강서구 화곡동 899-5 외 3필지 남흥빌딩 (지하 1층)","서울특별시 강서구 곰달래로24길 18, 지하 1층 (화곡동, 1동 남흥빌딩)","07777","해수광장","2022-09-08 15:37:28","U","2021-12-08 23:01:00.0","간이주점","186397.14456266","447525.601346498","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-1999-06858","1999-03-31","","01","영업/정상","01","영업","","","","","0226084783","150.00","157-909","서울특별시 강서구 화곡동 903-4 (지상 2층)","서울특별시 강서구 강서로5길 4, 2층 (화곡동, 1동)","07778","황실노래바","2023-11-01 10:45:13","U","2022-11-01 00:04:00.0","카바레","186477.548977741","447457.338420055","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-1999-07373","19990706","","01","영업/정상","01","영업","","","","","0226038810","119.99","157909","서울특별시 강서구 화곡동 904-13번지 (지하 1층) ","서울특별시 강서구 강서로5나길 18, 지하 1층 (화곡동, 1동)","07778","가야","2014-02-13 11:31:10","I","2018-08-31 23:59:59.0","룸살롱","186434.920963544    ","447405.536849132    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","119.99","","",""
"3150000","3150000-102-1999-07400","19990715","","03","폐업","02","폐업","20030729","","","","02 6943111","95.26","157928","서울특별시 강서구 화곡동 1111-7번지 ","","","뮤직캐빈","2012-03-19 15:25:52","I","2018-08-31 23:59:59.0","카바레","186834.234500517    ","450221.185293857    ","카바레","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","95.26","","",""
"3150000","3150000-102-1999-07522","19990902","","03","폐업","02","폐업","20010213","","","","0226074399","302.00","157928","서울특별시 강서구 화곡동 1117-7번지 ","","","월드컵성인나이트","2001-02-14 00:00:00","I","2018-08-31 23:59:59.0","고고(디스코)클럽","186742.624404896    ","450021.683309823    ","고고(디스코)클럽","3","3","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","302","","",""
"3150000","3150000-102-1999-07523","19990906","","03","폐업","02","폐업","20120509","","","","0226957371","379.33","157928","서울특별시 강서구 화곡동 1116-3번지 (지하 1층) ","서울특별시 강서구 화곡로 지하 330, 1층 (화곡동, 6동)","","클럽나인","2012-04-24 17:36:28","I","2018-08-31 23:59:59.0","룸살롱","186780.470195989    ","450119.939314207    ","룸살롱","","","","","","","","","","","","","","N","379.33","","",""
"3150000","3150000-102-1999-07541","19990914","","03","폐업","02","폐업","20201112","","","","0226639881","193.89","157817","서울특별시 강서구 공항동 434-2 외 3필지 (지하 1층) ","서울특별시 강서구 공항대로 6, 지하 1층 (공항동)","07622","런웨이","2020-11-12 15:20:42","U","2020-11-14 02:40:00.0","룸살롱","182963.925350795    ","451015.031184025    ","룸살롱","","","","","","","","","","","","","","N","193.89","","",""
"3150000","3150000-102-1999-07585","19990921","","03","폐업","02","폐업","20061213","","","","02","202.10","157866","서울특별시 강서구 화곡동 24-90번지 ","","","한강클럽","2005-08-30 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186295.212820604    ","449367.968101653    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","202.1","","",""
"3150000","3150000-102-1999-07620","19991020","","03","폐업","02","폐업","20000418","","","","02 6618877","131.37","157853","서울특별시 강서구 방화동 621-24번지 ","","","치앙마이룸싸롱","2000-04-18 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","182914.770762913    ","451105.609040835    ","룸살롱","2","5","기타","기타","상수도전용","","","","","","","","","N","131.37","","",""
"3150000","3150000-102-1999-07660","19990528","","03","폐업","02","폐업","20191205","","","","0226055994","86.34","157895","서울특별시 강서구 화곡동 29-57번지 태원빌딩 (지하 1층) ","서울특별시 강서구 까치산로 86, 지하 1층 (화곡동, 본동 태원빌딩)","07674","붐비오노래팡","2019-12-05 11:38:23","U","2019-12-07 02:40:00.0","룸살롱","186490.193484856    ","449317.946875838    ","룸살롱","","","","","상수도전용","","","","","","","","","N","86.34","","",""
"3150000","3150000-102-1999-07677","19991111","","03","폐업","02","폐업","20130603","","","","02  36627777","216.53","157862","서울특별시 강서구 염창동 260-0번지 외 1필지 (지상 9층) ","서울특별시 강서구 공항대로 653-30 (염창동,외 1필지 (지상 9층))","07557","리버","2011-05-11 14:38:25","I","2018-08-31 23:59:59.0","룸살롱","189172.250232972    ","449594.160970902    ","룸살롱","","","","","","","","","","","","","","N","216.53","","",""
"3150000","3150000-102-1999-07685","1999-11-10","","01","영업/정상","01","영업","","","","","0226041177","105.41","157-866","서울특별시 강서구 화곡동 24-347 (지하 1층)","서울특별시 강서구 화곡로 268, 지하 1층 (화곡동, 본동)","07673","하트노래바","2023-12-01 13:28:00","U","2022-11-02 00:03:00.0","룸살롱","186422.547900481","449596.655559808","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-1999-07735","19991126","","01","영업/정상","01","영업","","","","","0226940503","55.24","157928","서울특별시 강서구 화곡동 1117-2 (지하 1층) ","서울특별시 강서구 공항대로46길 82, 지하 1층 (화곡동, 6동)","07658","힐탑","2020-10-23 15:31:26","U","2020-10-25 02:40:00.0","카바레","186765.204615439    ","450054.458589824    ","카바레","0","0","기타","기타","상수도전용","","","","","","","","","N","55.24","","",""
"3150000","3150000-102-1999-07736","19991125","","03","폐업","02","폐업","20040614","","","","02","83.30","157915","서울특별시 강서구 화곡동 981-2번지 ","","","캔디","2003-06-03 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186555.628628001    ","449771.364963816    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","83.3","","",""
"3150000","3150000-102-1999-07777","19991218","","03","폐업","02","폐업","20120220","","","","02  20657439","288.11","157928","서울특별시 강서구 화곡동 1116-3번지 (지상 7층) ","","","방콕","2010-08-24 11:13:32","I","2018-08-31 23:59:59.0","룸살롱","186780.470195989    ","450119.939314207    ","룸살롱","","","","","","","","","","","","","","N","288.11","","",""
"3150000","3150000-102-1999-07825","19991229","","01","영업/정상","01","영업","","","","","0226957880","64.40","157928","서울특별시 강서구 화곡동 1117-1번지 (지상 1층) ","서울특별시 강서구 공항대로46길 78, 1층 (화곡동, 6동)","07658","청록","2016-12-05 13:25:05","I","2018-08-31 23:59:59.0","룸살롱","186773.471826913    ","450066.5635536      ","룸살롱","","","","","","","","","","","","","","N","64.4","","",""
"3150000","3150000-102-1999-07909","19990419","","03","폐업","02","폐업","20070903","","","","0226086928","129.29","157871","서울특별시 강서구 화곡동 1076-1번지 ","","","데뷰가요주점","2006-10-11 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","185892.433353743    ","448833.020780674    ","룸살롱","0","0","학교정화(상대)","기타","","","","","","","","","","N","129.29","","",""
"3150000","3150000-102-1999-07910","19990621","","03","폐업","02","폐업","20120316","","","","0226915588","67.70","157866","서울특별시 강서구 화곡동 24-344번지 (지하 1층) ","","","아쿠아","2011-10-07 17:47:15","I","2018-08-31 23:59:59.0","룸살롱","186447.304273382    ","449600.82391609     ","룸살롱","1","2","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","67.7","","",""
"3150000","3150000-102-1999-07912","19991125","","03","폐업","02","폐업","20080403","","","","0226076940","95.06","157866","서울특별시 강서구 화곡동 24-91번지 ","","","초원의집","2007-10-12 15:22:31","I","2018-08-31 23:59:59.0","카바레","186292.945737558    ","449348.567854679    ","카바레","1","2","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","95.06","","",""
"3150000","3150000-102-2000-07831","20000104","","03","폐업","02","폐업","20200303","","","","0226077827","186.07","157916","서울특별시 강서구 화곡동 1097-9번지 (지하 1층) ","서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동)","07649","뉴욕","2020-03-03 14:56:21","U","2020-03-05 02:40:00.0","룸살롱","186722.122757462    ","450140.803920959    ","룸살롱","","","","","","","","","","","","","","Y","186.07","","",""
"3150000","3150000-102-2000-07843","20000119","","03","폐업","02","폐업","20030430","","","","0226017922","134.44","157915","서울특별시 강서구 화곡동 980-21번지 ","","","루비비지니스클럽","2000-01-26 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186594.265612983    ","449819.1839312      ","룸살롱","0","0","기타","기타","","","","","","","","","","N","134.44","","",""
"3150000","3150000-102-2000-07855","20000131","","03","폐업","02","폐업","20190402","","","","0226043124","130.97","157916","서울특별시 강서구 화곡동 1105-0번지 외 1필지 (지하 2층) ","서울특별시 강서구 화곡로 323, 지하 2층 (화곡동, 6동)","07686","별밤","2019-04-02 11:29:27","U","2019-04-04 02:40:00.0","룸살롱","186704.535590152    ","450092.127369075    ","룸살롱","","","","","","","","","","","","","","Y","130.97","","",""
"3150000","3150000-102-2000-07858","20000202","","01","영업/정상","01","영업","","","","","0236630464","78.60","157807","서울특별시 강서구 가양동 1479-4번지 씨드가양플라자 (지하 2층) 201호","서울특별시 강서구 양천로57길 13, 지하 2층 201호 (가양동, 2동 씨드가양플라자 )","07527","뉴스타노래바","2020-06-16 15:29:38","U","2020-06-18 02:40:00.0","룸살롱","186856.937642624    ","451268.389266826    ","룸살롱","","","","","","","","","","","","","","Y","78.6","","",""
"3150000","3150000-102-2000-07860","20000311","","03","폐업","02","폐업","20100527","","","","02 6624959","126.11","157853","서울특별시 강서구 방화동 619-7번지 (지하 1층) ","","","페르시아","2010-05-27 11:25:53","I","2018-08-31 23:59:59.0","룸살롱","182924.505322144    ","451175.952498834    ","룸살롱","2","4","기타","기타","","","","","","","","","","N","126.11","","",""
"3150000","3150000-102-2000-07861","20000316","","03","폐업","02","폐업","20210420","","","","0226662070","61.08","157853","서울특별시 강서구 방화동 621-9 (지하 1층) ","서울특별시 강서구 개화동로31길 6, 지하 1층 (방화동, 2동)","07620","워싱턴 노래반","2021-04-20 14:11:26","U","2021-04-22 02:40:00.0","룸살롱","182940.995178251    ","451103.946915643    ","룸살롱","","","","","상수도전용","","","","","","","","","N","61.08","","",""
"3150000","3150000-102-2000-07862","20000321","","03","폐업","02","폐업","20201126","","","","02 6668338","90.88","157812","서울특별시 강서구 공항동 50-1 외 2필지 (지하 1층) ","서울특별시 강서구 공항대로 20, 지하 1층 (공항동)","07622","황진이","2020-11-26 17:37:46","U","2020-11-28 02:40:00.0","룸살롱","183095.853129506    ","451005.48603635     ","룸살롱","","","","","상수도전용","","","","","","","","","N","90.88","","",""
"3150000","3150000-102-2000-07863","20000202","","03","폐업","02","폐업","20070820","","","","02 6951980","45.90","157881","서울특별시 강서구 화곡동 343-58번지 ","","","아방궁","2005-01-31 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","186387.675544279    ","447668.923637062    ","비어(바)살롱","1","1","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","45.9","","",""
"3150000","3150000-102-2000-07864","20000322","","01","영업/정상","01","영업","","","","","0226928558","248.20","157928","서울특별시 강서구 화곡동 1111-5 (지하 1층) ","서울특별시 강서구 화곡로 340, 지하 1층 (화곡동, 6동)","07653","명품","2021-06-18 15:08:25","U","2021-06-20 02:40:00.0","룸살롱","186829.379930715    ","450187.567181193    ","룸살롱","","","","","","","","","","","","","","Y","248.2","","",""
"3150000","3150000-102-2000-07866","20000329","","03","폐업","02","폐업","20180226","","","","0226904113","66.05","157916","서울특별시 강서구 화곡동 998-6번지 (지하 1층) ","서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동)","07686","비젼","2018-02-26 11:30:00","I","2018-08-31 23:59:59.0","룸살롱","186601.992201036    ","449943.203660389    ","룸살롱","","","","","상수도전용","","","","","","","","","N","66.05","","",""
"3150000","3150000-102-2000-07872","20000222","","03","폐업","02","폐업","20070410","","","","02 6965074","211.24","157915","서울특별시 강서구 화곡동 981-11번지 ","","","개벽","2007-01-22 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186524.978947105    ","449752.604253869    ","룸살롱","0","0","","","","","","","","","","","","N","211.24","","",""
"3150000","3150000-102-2000-07913","20000215","","03","폐업","02","폐업","20030225","","","","02 6961145","265.05","157869","서울특별시 강서구 화곡동 73-49번지 ","","","소낙비","2000-08-22 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","186352.550070658    ","449495.06576488     ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","265.05","","",""
"3150000","3150000-102-2000-07914","20000229","","01","영업/정상","01","영업","","","","","0226941622","86.25","157928","서울특별시 강서구 화곡동 1117-13 (지하 1층) ","서울특별시 강서구 화곡로 316, 지하 1층 (화곡동, 6동)","07658","썸씽","2020-07-02 16:23:43","U","2020-07-04 02:40:00.0","룸살롱","186691.930788115    ","449987.435448534    ","룸살롱","","","","","상수도전용","","","","","","","","","N","86.25","","",""
"3150000","3150000-102-2000-07915","2000-03-27","","01","영업/정상","01","영업","","","","","0226023644","83.15","157-916","서울특별시 강서구 화곡동 1105-5 외 1필지 (지하 1층)","서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동)","07686","디바노래바","2023-12-29 09:59:21","U","2022-11-01 21:01:00.0","룸살롱","186651.025909247","450017.832511599","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-102-2000-07917","20000328","","03","폐업","02","폐업","20100331","","","","02  26900622","109.03","157928","서울특별시 강서구 화곡동 1116-5번지 (지하 1층) ","","","귀빈","2010-01-22 17:03:03","I","2018-08-31 23:59:59.0","룸살롱","186789.993152046    ","450141.605743059    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","109.03","","",""
"3150000","3150000-102-2000-07991","20000607","","03","폐업","02","폐업","20181025","","","","0226968781","63.64","157916","서울특별시 강서구 화곡동 987-7번지 (지하 1층) ","서울특별시 강서구 화곡로 289, 지하 1층 (화곡동, 6동)","07687","린","2018-10-25 14:02:41","U","2018-10-27 02:37:09.0","룸살롱","186501.147308383    ","449795.582277121    ","룸살롱","1","4","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","63.64","","",""
